"BroodID"	"BreedingSeason"	"FemaleID"	"Plot"	"LocationID"	"LayDate_observed"	"BroodSize_observed"	"Mass"	"breeding_age"	"spring_temperature"	"spring_precipitation"	"population_density"	"n_recruits"	"Half_fall_date"	"mast.score"	"synchrony"
"19951SW29"	1995	"J745170"	"SW"	"SW29"	14	11	17.7	0	9.02857142857143	73	294	0	54	2	40
"19951SW36"	1995	"VJ59348"	"SW"	"SW36"	16	10	19.6	1	9.02857142857143	73	294	1	54	2	38
"19951SW48"	1995	"VJ58394"	"SW"	"SW48"	34	6	18.5	0	9.02857142857143	73	294	0	54	2	20
"19951SW70"	1995	"VJ59012"	"SW"	"SW70"	12	12	18	1	9.02857142857143	73	294	3	54	2	42
"19951SW73"	1995	"VN86135"	"SW"	"SW73"	25	7	19.5	0	9.02857142857143	73	294	2	54	2	29
"19951SW8"	1995	"VN87029"	"SW"	"SW8"	17	5	19.3	0	9.02857142857143	73	294	2	54	2	37
"19951SW88"	1995	"VJ59437"	"SW"	"SW88"	15	8	18.4	1	9.02857142857143	73	294	2	54	2	39
"19951W10"	1995	"VJ59813"	"W"	"W10"	20	8	19.4	1	9.02857142857143	73	294	1	54	2	34
"19951W102"	1995	"VH99604"	"W"	"W102"	16	8	18.9	1	9.02857142857143	73	294	0	54	2	38
"19951W104"	1995	"VN57766"	"W"	"W104"	30	8	18.5	0	9.02857142857143	73	294	2	54	2	24
"19951W17"	1995	"H300547"	"W"	"W17"	23	9	20.1	1	9.02857142857143	73	294	4	54	2	31
"19951W20"	1995	"VH84051"	"W"	"W20"	16	9	19.2	1	9.02857142857143	73	294	0	54	2	38
"19951W27"	1995	"H301746"	"W"	"W27"	22	8	19.7	0	9.02857142857143	73	294	5	54	2	32
"19951W31"	1995	"F952688"	"W"	"W31"	20	8	19	1	9.02857142857143	73	294	0	54	2	34
"19951W37"	1995	"H301355"	"W"	"W37"	25	10	18.5	1	9.02857142857143	73	294	0	54	2	29
"19951W39"	1995	"VB55733"	"W"	"W39"	15	7	18.2	1	9.02857142857143	73	294	0	54	2	39
"19951W40"	1995	"VH84643"	"W"	"W40"	21	5	17.6	1	9.02857142857143	73	294	0	54	2	33
"19951W42"	1995	"VH83809"	"W"	"W42"	22	8	18.6	1	9.02857142857143	73	294	4	54	2	32
"19951W46"	1995	"H301752"	"W"	"W46"	26	5	17.7	0	9.02857142857143	73	294	0	54	2	28
"19951W5"	1995	"VN86988"	"W"	"W5"	25	6	18.3	0	9.02857142857143	73	294	2	54	2	29
"19951W52"	1995	"VH12363"	"W"	"W52"	20	8	18.2	1	9.02857142857143	73	294	1	54	2	34
"19951W54"	1995	"VN86094"	"W"	"W54"	27	7	18.4	0	9.02857142857143	73	294	0	54	2	27
"19951W64A"	1995	"H301750"	"W"	"W64A"	25	7	18.6	0	9.02857142857143	73	294	0	54	2	29
"19951W64B"	1995	"VH99789"	"W"	"W64B"	16	7	18.6	1	9.02857142857143	73	294	1	54	2	38
"19951W65"	1995	"VJ59151"	"W"	"W65"	31	7	18.6	1	9.02857142857143	73	294	0	54	2	23
"19951W67"	1995	"H301751"	"W"	"W67"	22	7	18.9	0	9.02857142857143	73	294	0	54	2	32
"19951W68"	1995	"VJ58686"	"W"	"W68"	23	7	19.9	1	9.02857142857143	73	294	2	54	2	31
"19951W7"	1995	"VN57735"	"W"	"W7"	30	4	19.8	0	9.02857142857143	73	294	0	54	2	24
"19951W73"	1995	"VN85655"	"W"	"W73"	15	11	19.4	0	9.02857142857143	73	294	1	54	2	39
"19951W77"	1995	"VH82129"	"W"	"W77"	20	1	20.8	1	9.02857142857143	73	294	0	54	2	34
"19951W79"	1995	"VH82465"	"W"	"W79"	20	8	18	1	9.02857142857143	73	294	2	54	2	34
"19951W83"	1995	"F952689"	"W"	"W83"	19	7	20.2	1	9.02857142857143	73	294	1	54	2	35
"19951W87"	1995	"H300557"	"W"	"W87"	17	7	19.9	1	9.02857142857143	73	294	0	54	2	37
"19951W91"	1995	"VN86964"	"W"	"W91"	20	8	18.8	0	9.02857142857143	73	294	1	54	2	34
"19951W98"	1995	"VB55710"	"W"	"W98"	15	6	19.2	1	9.02857142857143	73	294	1	54	2	39
"19961B1"	1996	"VN56137"	"B"	"B1"	28	7	17.2	1	7.27714285714286	85	335	1	71	0	43
"19961B125"	1996	"VP51770"	"B"	"B125"	36	5	19	0	7.27714285714286	85	335	0	71	0	35
"19961B139"	1996	"F938427"	"B"	"B139"	32	10	18.6	0	7.27714285714286	85	335	1	71	0	39
"19961B140"	1996	"F938428"	"B"	"B140"	35	6	18.6	0	7.27714285714286	85	335	3	71	0	36
"19961B153"	1996	"F938431"	"B"	"B153"	35	8	18.3	0	7.27714285714286	85	335	0	71	0	36
"19961B184"	1996	"VP32090"	"B"	"B184"	27	7	17.2	0	7.27714285714286	85	335	0	71	0	44
"19961B190"	1996	"VN87585"	"B"	"B190"	38	9	18.8	0	7.27714285714286	85	335	1	71	0	33
"19961B207"	1996	"VH82691"	"B"	"B207"	27	7	18.7	1	7.27714285714286	85	335	0	71	0	44
"19961B223"	1996	"NN30674"	"B"	"B223"	37	7	18.5	1	7.27714285714286	85	335	2	71	0	34
"19961B27"	1996	"VP32266"	"B"	"B27"	32	7	19.6	0	7.27714285714286	85	335	2	71	0	39
"19961B35"	1996	"VN87701"	"B"	"B35"	47	6	17.7	0	7.27714285714286	85	335	1	71	0	24
"19961B43"	1996	"VJ59253"	"B"	"B43"	28	8	19	1	7.27714285714286	85	335	2	71	0	43
"19961B55"	1996	"VN87628"	"B"	"B55"	32	8	18.1	0	7.27714285714286	85	335	3	71	0	39
"19961B58"	1996	"F938421"	"B"	"B58"	26	10	18.2	0	7.27714285714286	85	335	0	71	0	45
"19961B65"	1996	"F938426"	"B"	"B65"	31	8	20.7	0	7.27714285714286	85	335	3	71	0	40
"19961B7"	1996	"F938399"	"B"	"B7"	33	3	18.2	1	7.27714285714286	85	335	0	71	0	38
"19961B70"	1996	"VJ58497"	"B"	"B70"	36	9	17.7	1	7.27714285714286	85	335	0	71	0	35
"19961B76"	1996	"VN56128"	"B"	"B76"	29	7	19.2	1	7.27714285714286	85	335	0	71	0	42
"19961B79"	1996	"VN87598"	"B"	"B79"	36	7	18.2	0	7.27714285714286	85	335	1	71	0	35
"19961B86"	1996	"VN86166"	"B"	"B86"	27	7	17.5	1	7.27714285714286	85	335	1	71	0	44
"19961B91"	1996	"VP32233"	"B"	"B91"	31	10	18	0	7.27714285714286	85	335	0	71	0	40
"19961B97"	1996	"VN86275"	"B"	"B97"	33	7	18.6	1	7.27714285714286	85	335	1	71	0	38
"19961C10"	1996	"VJ59508"	"C"	"C10"	29	8	19.2	0	7.27714285714286	85	335	0	71	0	42
"19961C104"	1996	"VN56303"	"C"	"C104"	29	7	18.5	1	7.27714285714286	85	335	1	71	0	42
"19961C111"	1996	"VP32024"	"C"	"C111"	30	8	17.7	0	7.27714285714286	85	335	1	71	0	41
"19961C130"	1996	"VN85999"	"C"	"C130"	32	10	18.3	1	7.27714285714286	85	335	0	71	0	39
"19961C140"	1996	"F873563"	"C"	"C140"	31	4	20.1	0	7.27714285714286	85	335	0	71	0	40
"19961C153"	1996	"VP32128"	"C"	"C153"	33	5	18.5	0	7.27714285714286	85	335	0	71	0	38
"19961C155"	1996	"VH82548"	"C"	"C155"	30	8	19.4	1	7.27714285714286	85	335	0	71	0	41
"19961C160A"	1996	"VN56410"	"C"	"C160A"	32	6	19.8	0	7.27714285714286	85	335	2	71	0	39
"19961C162"	1996	"VH99168"	"C"	"C162"	35	7	18.8	1	7.27714285714286	85	335	1	71	0	36
"19961C17"	1996	"F873567"	"C"	"C17"	31	8	17.2	0	7.27714285714286	85	335	0	71	0	40
"19961C19"	1996	"VP32302"	"C"	"C19"	35	7	19.3	0	7.27714285714286	85	335	0	71	0	36
"19961C25"	1996	"VP32506"	"C"	"C25"	33	7	17.6	0	7.27714285714286	85	335	1	71	0	38
"19961C33"	1996	"F873559"	"C"	"C33"	36	9	18.2	1	7.27714285714286	85	335	1	71	0	35
"19961C51"	1996	"VH83467"	"C"	"C51"	33	7	18.4	1	7.27714285714286	85	335	0	71	0	38
"19961C57"	1996	"VN87699"	"C"	"C57"	33	5	17.7	0	7.27714285714286	85	335	0	71	0	38
"19961C58"	1996	"VJ58356"	"C"	"C58"	25	8	19.7	1	7.27714285714286	85	335	0	71	0	46
"19961C59"	1996	"F873562"	"C"	"C59"	31	6	17.9	0	7.27714285714286	85	335	0	71	0	40
"19961CP1"	1996	"H301755"	"CP"	"CP1"	38	7	19.3	1	7.27714285714286	85	335	0	71	0	33
"19961CP12"	1996	"VP51951"	"CP"	"CP12"	29	7	18.8	0	7.27714285714286	85	335	0	71	0	42
"19961CP20"	1996	"VR27041"	"CP"	"CP20"	27	8	17.9	0	7.27714285714286	85	335	1	71	0	44
"19961CP21"	1996	"VN56468"	"CP"	"CP21"	27	6	20.6	0	7.27714285714286	85	335	2	71	0	44
"19961CP24"	1996	"VN57773"	"CP"	"CP24"	23	11	19.7	1	7.27714285714286	85	335	1	71	0	48
"19961CP27"	1996	"VP51659"	"CP"	"CP27"	31	7	18.6	0	7.27714285714286	85	335	1	71	0	40
"19961CP29"	1996	"VN56453"	"CP"	"CP29"	34	8	18.1	0	7.27714285714286	85	335	1	71	0	37
"19961CP33"	1996	"H300536"	"CP"	"CP33"	29	5	19.2	1	7.27714285714286	85	335	1	71	0	42
"19961CP34"	1996	"VN56396"	"CP"	"CP34"	26	8	18.5	0	7.27714285714286	85	335	3	71	0	45
"19961CP35"	1996	"VN56390"	"CP"	"CP35"	24	6	19.6	0	7.27714285714286	85	335	1	71	0	47
"19961CP37"	1996	"J745921"	"CP"	"CP37"	23	8	18.8	0	7.27714285714286	85	335	0	71	0	48
"19961CP38"	1996	"VN86379"	"CP"	"CP38"	22	6	19.1	1	7.27714285714286	85	335	0	71	0	49
"19961CP39"	1996	"VN85616"	"CP"	"CP39"	24	6	19.9	1	7.27714285714286	85	335	0	71	0	47
"19961CP4"	1996	"VN56445"	"CP"	"CP4"	32	7	20.3	0	7.27714285714286	85	335	0	71	0	39
"19961CP40A"	1996	"J745930"	"CP"	"CP40A"	26	7	17.9	0	7.27714285714286	85	335	0	71	0	45
"19961CP43"	1996	"H301728"	"CP"	"CP43"	25	7	19.4	1	7.27714285714286	85	335	0	71	0	46
"19961CP5"	1996	"VN56346"	"CP"	"CP5"	31	8	18.4	0	7.27714285714286	85	335	1	71	0	40
"19961CP5A"	1996	"VN56365"	"CP"	"CP5A"	36	4	18.9	0	7.27714285714286	85	335	0	71	0	35
"19961CP5B"	1996	"VH99326"	"CP"	"CP5B"	32	9	18.3	1	7.27714285714286	85	335	1	71	0	39
"19961CP6"	1996	"VN57822"	"CP"	"CP6"	36	6	19.4	1	7.27714285714286	85	335	0	71	0	35
"19961CP7"	1996	"VN57821"	"CP"	"CP7"	31	8	19.1	1	7.27714285714286	85	335	0	71	0	40
"19961CP9"	1996	"VN87610"	"CP"	"CP9"	28	6	19.6	0	7.27714285714286	85	335	2	71	0	43
"19961EX10"	1996	"VN56344"	"EX"	"EX10"	28	9	18.1	0	7.27714285714286	85	335	3	71	0	43
"19961EX10A"	1996	"VP51844"	"EX"	"EX10A"	26	10	19.5	0	7.27714285714286	85	335	1	71	0	45
"19961EX12A"	1996	"VR27004"	"EX"	"EX12A"	22	9	20.3	0	7.27714285714286	85	335	0	71	0	49
"19961EX13"	1996	"J745946"	"EX"	"EX13"	31	7	17.9	0	7.27714285714286	85	335	0	71	0	40
"19961EX13A"	1996	"VP32238"	"EX"	"EX13A"	26	9	16.3	0	7.27714285714286	85	335	0	71	0	45
"19961EX14"	1996	"VH82062"	"EX"	"EX14"	22	10	19.9	1	7.27714285714286	85	335	1	71	0	49
"19961EX14A"	1996	"VN56384"	"EX"	"EX14A"	21	6	20.2	0	7.27714285714286	85	335	0	71	0	50
"19961EX14B"	1996	"VN87740"	"EX"	"EX14B"	39	5	18.3	0	7.27714285714286	85	335	0	71	0	32
"19961EX15"	1996	"J745927"	"EX"	"EX15"	26	9	NA	0	7.27714285714286	85	335	1	71	0	45
"19961EX17"	1996	"VN56351"	"EX"	"EX17"	47	7	18.1	0	7.27714285714286	85	335	0	71	0	24
"19961EX18"	1996	"VN87063"	"EX"	"EX18"	24	7	19.8	0	7.27714285714286	85	335	0	71	0	47
"19961EX19"	1996	"VH12363"	"EX"	"EX19"	30	9	18.1	1	7.27714285714286	85	335	4	71	0	41
"19961EX19A"	1996	"VR27036"	"EX"	"EX19A"	23	9	19.4	0	7.27714285714286	85	335	1	71	0	48
"19961EX21"	1996	"VN86442"	"EX"	"EX21"	29	7	18.5	0	7.27714285714286	85	335	0	71	0	42
"19961EX22"	1996	"VR27089"	"EX"	"EX22"	31	6	18.8	0	7.27714285714286	85	335	2	71	0	40
"19961EX26"	1996	"VP51494"	"EX"	"EX26"	32	8	19.5	0	7.27714285714286	85	335	1	71	0	39
"19961EX29"	1996	"J745926"	"EX"	"EX29"	24	7	18.5	0	7.27714285714286	85	335	0	71	0	47
"19961EX29A"	1996	"H300511"	"EX"	"EX29A"	21	10	19.5	1	7.27714285714286	85	335	4	71	0	50
"19961EX3"	1996	"E018137"	"EX"	"EX3"	29	6	18.1	0	7.27714285714286	85	335	1	71	0	42
"19961EX34A"	1996	"VN86788"	"EX"	"EX34A"	24	9	19.8	1	7.27714285714286	85	335	0	71	0	47
"19961EX37"	1996	"E018166"	"EX"	"EX37"	21	10	19.1	0	7.27714285714286	85	335	0	71	0	50
"19961EX38"	1996	"J745151"	"EX"	"EX38"	23	8	20	1	7.27714285714286	85	335	0	71	0	48
"19961EX39"	1996	"J745931"	"EX"	"EX39"	26	4	18.5	0	7.27714285714286	85	335	0	71	0	45
"19961EX39C"	1996	"E509231"	"EX"	"EX39C"	27	7	19.2	0	7.27714285714286	85	335	2	71	0	44
"19961EX40"	1996	"H301792"	"EX"	"EX40"	27	10	18.1	0	7.27714285714286	85	335	3	71	0	44
"19961EX41A"	1996	"F952860"	"EX"	"EX41A"	30	8	19.2	1	7.27714285714286	85	335	0	71	0	41
"19961EX41D"	1996	"VP32566"	"EX"	"EX41D"	32	6	21.7	0	7.27714285714286	85	335	0	71	0	39
"19961EX41E"	1996	"F952900"	"EX"	"EX41E"	31	9	18.9	1	7.27714285714286	85	335	2	71	0	40
"19961EX42"	1996	"J745932"	"EX"	"EX42"	28	8	18.9	0	7.27714285714286	85	335	1	71	0	43
"19961EX43B"	1996	"VP51493"	"EX"	"EX43B"	26	9	19.2	0	7.27714285714286	85	335	2	71	0	45
"19961EX43C"	1996	"VN56239"	"EX"	"EX43C"	24	9	19.6	1	7.27714285714286	85	335	0	71	0	47
"19961EX43D"	1996	"VN57537"	"EX"	"EX43D"	27	8	19.6	1	7.27714285714286	85	335	2	71	0	44
"19961EX45"	1996	"H301730"	"EX"	"EX45"	26	9	19	1	7.27714285714286	85	335	2	71	0	45
"19961EX46"	1996	"VN56360"	"EX"	"EX46"	27	8	19.5	0	7.27714285714286	85	335	2	71	0	44
"19961EX47A"	1996	"VP51711"	"EX"	"EX47A"	33	7	19	0	7.27714285714286	85	335	0	71	0	38
"19961EX49A"	1996	"VH99984"	"EX"	"EX49A"	26	12	17.2	1	7.27714285714286	85	335	1	71	0	45
"19961EX49B"	1996	"J745956"	"EX"	"EX49B"	35	7	NA	0	7.27714285714286	85	335	0	71	0	36
"19961EX49C"	1996	"VJ59235"	"EX"	"EX49C"	32	5	18.2	1	7.27714285714286	85	335	2	71	0	39
"19961EX52"	1996	"VP51662"	"EX"	"EX52"	26	9	18.1	0	7.27714285714286	85	335	2	71	0	45
"19961EX53"	1996	"VN87064"	"EX"	"EX53"	29	7	19.9	0	7.27714285714286	85	335	3	71	0	42
"19961EX54"	1996	"H300391"	"EX"	"EX54"	23	8	18.8	1	7.27714285714286	85	335	1	71	0	48
"19961EX55"	1996	"H301347"	"EX"	"EX55"	24	6	22.4	1	7.27714285714286	85	335	0	71	0	47
"19961EX58"	1996	"VP32264"	"EX"	"EX58"	32	8	20.8	0	7.27714285714286	85	335	1	71	0	39
"19961EX6"	1996	"VP51960"	"EX"	"EX6"	24	8	19.6	0	7.27714285714286	85	335	0	71	0	47
"19961EX60"	1996	"VH82844"	"EX"	"EX60"	30	6	19.5	1	7.27714285714286	85	335	1	71	0	41
"19961EX62C"	1996	"J745953"	"EX"	"EX62C"	36	6	NA	0	7.27714285714286	85	335	0	71	0	35
"19961EX62E"	1996	"J745955"	"EX"	"EX62E"	42	6	NA	0	7.27714285714286	85	335	1	71	0	29
"19961EX62G"	1996	"VJ58611"	"EX"	"EX62G"	30	8	19.8	1	7.27714285714286	85	335	0	71	0	41
"19961EX62I"	1996	"VP51653"	"EX"	"EX62I"	41	7	18.9	0	7.27714285714286	85	335	1	71	0	30
"19961EX63"	1996	"VH82232"	"EX"	"EX63"	32	6	18.4	1	7.27714285714286	85	335	1	71	0	39
"19961EX66"	1996	"VP51541"	"EX"	"EX66"	30	6	21.1	0	7.27714285714286	85	335	0	71	0	41
"19961EX67"	1996	"VN86815"	"EX"	"EX67"	26	8	21.1	1	7.27714285714286	85	335	0	71	0	45
"19961EX70"	1996	"H301719"	"EX"	"EX70"	32	7	18.2	1	7.27714285714286	85	335	0	71	0	39
"19961EX72"	1996	"VN86840"	"EX"	"EX72"	26	5	19.3	1	7.27714285714286	85	335	1	71	0	45
"19961EX73"	1996	"J745928"	"EX"	"EX73"	25	8	17.2	0	7.27714285714286	85	335	2	71	0	46
"19961EX74"	1996	"VN85647"	"EX"	"EX74"	25	7	18.2	1	7.27714285714286	85	335	0	71	0	46
"19961EX75A"	1996	"VJ59511"	"EX"	"EX75A"	31	7	20.1	0	7.27714285714286	85	335	1	71	0	40
"19961EX76"	1996	"J745923"	"EX"	"EX76"	25	6	19.7	0	7.27714285714286	85	335	0	71	0	46
"19961EX78"	1996	"VN57748"	"EX"	"EX78"	26	5	19.5	1	7.27714285714286	85	335	0	71	0	45
"19961EX80"	1996	"VH99836"	"EX"	"EX80"	32	6	20.1	1	7.27714285714286	85	335	0	71	0	39
"19961EX85"	1996	"VJ59204"	"EX"	"EX85"	34	7	18.9	1	7.27714285714286	85	335	2	71	0	37
"19961EX88"	1996	"VP32156"	"EX"	"EX88"	38	5	19.4	0	7.27714285714286	85	335	1	71	0	33
"19961EX89"	1996	"H301383"	"EX"	"EX89"	30	8	18.4	1	7.27714285714286	85	335	2	71	0	41
"19961EX8A"	1996	"H301364"	"EX"	"EX8A"	26	9	20.3	1	7.27714285714286	85	335	1	71	0	45
"19961EX9"	1996	"VN85570"	"EX"	"EX9"	21	11	19	1	7.27714285714286	85	335	0	71	0	50
"19961EX90"	1996	"VN56412"	"EX"	"EX90"	41	4	18.7	0	7.27714285714286	85	335	1	71	0	30
"19961EX92"	1996	"VN86771"	"EX"	"EX92"	31	6	17.7	1	7.27714285714286	85	335	1	71	0	40
"19961MP1"	1996	"VJ59196"	"MP"	"MP1"	31	10	18	1	7.27714285714286	85	335	1	71	0	40
"19961MP12"	1996	"VR27024"	"MP"	"MP12"	41	5	17.8	0	7.27714285714286	85	335	0	71	0	30
"19961MP24"	1996	"VP51456"	"MP"	"MP24"	29	7	18.5	0	7.27714285714286	85	335	2	71	0	42
"19961MP33"	1996	"VN86183"	"MP"	"MP33"	30	12	19.3	1	7.27714285714286	85	335	0	71	0	41
"19961MP34"	1996	"VN87584"	"MP"	"MP34"	27	8	17.5	0	7.27714285714286	85	335	0	71	0	44
"19961MP38"	1996	"F938422"	"MP"	"MP38"	29	7	17.6	0	7.27714285714286	85	335	1	71	0	42
"19961MP42"	1996	"VN86496"	"MP"	"MP42"	30	7	17.1	0	7.27714285714286	85	335	1	71	0	41
"19961MP46"	1996	"VN56428"	"MP"	"MP46"	32	7	16.8	0	7.27714285714286	85	335	1	71	0	39
"19961MP55"	1996	"VN87574"	"MP"	"MP55"	23	8	19	0	7.27714285714286	85	335	1	71	0	48
"19961MP56"	1996	"VN56134"	"MP"	"MP56"	24	8	19	1	7.27714285714286	85	335	0	71	0	47
"19961MP65"	1996	"VN86420"	"MP"	"MP65"	39	3	18.7	0	7.27714285714286	85	335	0	71	0	32
"19961MP74"	1996	"F938434"	"MP"	"MP74"	30	5	18.7	0	7.27714285714286	85	335	0	71	0	41
"19961MP87"	1996	"VN86455"	"MP"	"MP87"	38	4	19	0	7.27714285714286	85	335	0	71	0	33
"19961O103"	1996	"VH82598"	"O"	"O103"	29	5	19.1	1	7.27714285714286	85	335	0	71	0	42
"19961O106"	1996	"VN87501"	"O"	"O106"	34	6	19.2	0	7.27714285714286	85	335	0	71	0	37
"19961O111"	1996	"VJ58617"	"O"	"O111"	33	8	19	1	7.27714285714286	85	335	2	71	0	38
"19961O113"	1996	"H300558"	"O"	"O113"	30	9	20.1	1	7.27714285714286	85	335	1	71	0	41
"19961O117"	1996	"VP51578"	"O"	"O117"	48	7	19.5	0	7.27714285714286	85	335	0	71	0	23
"19961O14"	1996	"VP32605"	"O"	"O14"	27	8	19.7	0	7.27714285714286	85	335	1	71	0	44
"19961O15"	1996	"K578306"	"O"	"O15"	28	8	21.7	0	7.27714285714286	85	335	1	71	0	43
"19961O18"	1996	"VJ58887"	"O"	"O18"	25	7	19.5	1	7.27714285714286	85	335	0	71	0	46
"19961O2"	1996	"VN86878"	"O"	"O2"	24	8	18.7	1	7.27714285714286	85	335	1	71	0	47
"19961O27A"	1996	"K578316"	"O"	"O27A"	33	6	20.2	0	7.27714285714286	85	335	1	71	0	38
"19961O28"	1996	"VP32549"	"O"	"O28"	41	5	19.4	0	7.27714285714286	85	335	0	71	0	30
"19961O30"	1996	"J745107"	"O"	"O30"	47	5	19.1	1	7.27714285714286	85	335	0	71	0	24
"19961O31"	1996	"VP51797"	"O"	"O31"	40	4	20.9	0	7.27714285714286	85	335	0	71	0	31
"19961O35"	1996	"VR27157"	"O"	"O35"	33	6	19.1	0	7.27714285714286	85	335	1	71	0	38
"19961O38B"	1996	"J745110"	"O"	"O38B"	30	6	20	1	7.27714285714286	85	335	0	71	0	41
"19961O39"	1996	"VP32113"	"O"	"O39"	36	5	19.8	0	7.27714285714286	85	335	0	71	0	35
"19961O42"	1996	"VN56463"	"O"	"O42"	39	7	19.7	0	7.27714285714286	85	335	0	71	0	32
"19961O47"	1996	"K578327"	"O"	"O47"	39	6	20.7	0	7.27714285714286	85	335	1	71	0	32
"19961O49"	1996	"VN86848"	"O"	"O49"	27	7	20	1	7.27714285714286	85	335	1	71	0	44
"19961O53"	1996	"H301690"	"O"	"O53"	32	7	19.6	1	7.27714285714286	85	335	0	71	0	39
"19961O54"	1996	"VN85654"	"O"	"O54"	25	9	19.5	1	7.27714285714286	85	335	0	71	0	46
"19961O55"	1996	"F952649"	"O"	"O55"	27	10	19.5	1	7.27714285714286	85	335	1	71	0	44
"19961O68"	1996	"VH82203"	"O"	"O68"	33	8	20.7	1	7.27714285714286	85	335	0	71	0	38
"19961O69"	1996	"K578305"	"O"	"O69"	31	4	20.1	0	7.27714285714286	85	335	1	71	0	40
"19961O7"	1996	"VN86769"	"O"	"O7"	23	10	19	1	7.27714285714286	85	335	1	71	0	48
"19961O73"	1996	"K578323"	"O"	"O73"	27	8	19.2	0	7.27714285714286	85	335	1	71	0	44
"19961O74"	1996	"VN87683"	"O"	"O74"	40	6	19.2	0	7.27714285714286	85	335	0	71	0	31
"19961O75"	1996	"VN56245"	"O"	"O75"	27	4	20.7	1	7.27714285714286	85	335	0	71	0	44
"19961O80"	1996	"K578329"	"O"	"O80"	37	7	18.2	0	7.27714285714286	85	335	0	71	0	34
"19961O84"	1996	"VJ59607"	"O"	"O84"	32	6	19.1	0	7.27714285714286	85	335	0	71	0	39
"19961O85"	1996	"VJ58393"	"O"	"O85"	31	6	20.2	1	7.27714285714286	85	335	0	71	0	40
"19961O86"	1996	"VJ59812"	"O"	"O86"	27	8	17.2	1	7.27714285714286	85	335	0	71	0	44
"19961O9"	1996	"VP32004"	"O"	"O9"	26	6	20.9	0	7.27714285714286	85	335	0	71	0	45
"19961O93"	1996	"VN56329"	"O"	"O93"	35	6	19.2	0	7.27714285714286	85	335	0	71	0	36
"19961O95"	1996	"VN57059"	"O"	"O95"	32	7	19	1	7.27714285714286	85	335	0	71	0	39
"19961P1"	1996	"VN86135"	"P"	"P1"	32	9	20.3	1	7.27714285714286	85	335	0	71	0	39
"19961P12"	1996	"K578301"	"P"	"P12"	22	10	20.3	0	7.27714285714286	85	335	0	71	0	49
"19961P4"	1996	"K578318"	"P"	"P4"	32	10	18.6	0	7.27714285714286	85	335	1	71	0	39
"19961P7"	1996	"VJ59248"	"P"	"P7"	27	7	20.2	1	7.27714285714286	85	335	3	71	0	44
"19961SW101"	1996	"VJ57218"	"SW"	"SW101"	31	6	20.7	1	7.27714285714286	85	335	3	71	0	40
"19961SW110"	1996	"K578321"	"SW"	"SW110"	37	5	18.3	0	7.27714285714286	85	335	0	71	0	34
"19961SW113"	1996	"VP51975"	"SW"	"SW113"	31	6	20	0	7.27714285714286	85	335	1	71	0	40
"19961SW122"	1996	"E018185"	"SW"	"SW122"	31	7	19.6	0	7.27714285714286	85	335	0	71	0	40
"19961SW125"	1996	"VN85603"	"SW"	"SW125"	48	7	19.1	1	7.27714285714286	85	335	0	71	0	23
"19961SW127"	1996	"J745190"	"SW"	"SW127"	30	8	19.8	1	7.27714285714286	85	335	0	71	0	41
"19961SW134"	1996	"VH99345"	"SW"	"SW134"	30	10	19.7	1	7.27714285714286	85	335	1	71	0	41
"19961SW15"	1996	"VP32153"	"SW"	"SW15"	44	8	20	0	7.27714285714286	85	335	0	71	0	27
"19961SW16"	1996	"VN86116"	"SW"	"SW16"	32	5	20.5	1	7.27714285714286	85	335	0	71	0	39
"19961SW20"	1996	"VH21103"	"SW"	"SW20"	27	7	20.6	1	7.27714285714286	85	335	1	71	0	44
"19961SW23"	1996	"VN85668"	"SW"	"SW23"	31	5	19.2	1	7.27714285714286	85	335	0	71	0	40
"19961SW3"	1996	"VP32040"	"SW"	"SW3"	31	8	18.3	0	7.27714285714286	85	335	1	71	0	40
"19961SW30"	1996	"K578303"	"SW"	"SW30"	32	6	19.4	0	7.27714285714286	85	335	0	71	0	39
"19961SW36"	1996	"VJ59348"	"SW"	"SW36"	27	8	21.9	1	7.27714285714286	85	335	0	71	0	44
"19961SW44"	1996	"VN56281"	"SW"	"SW44"	32	6	18.1	1	7.27714285714286	85	335	0	71	0	39
"19961SW48"	1996	"K578331"	"SW"	"SW48"	39	6	18.4	0	7.27714285714286	85	335	0	71	0	32
"19961SW54"	1996	"VJ58988"	"SW"	"SW54"	32	7	20	1	7.27714285714286	85	335	1	71	0	39
"19961SW61"	1996	"VP32051"	"SW"	"SW61"	28	9	19.2	0	7.27714285714286	85	335	0	71	0	43
"19961SW65"	1996	"VP32048"	"SW"	"SW65"	30	7	19.2	0	7.27714285714286	85	335	0	71	0	41
"19961SW70"	1996	"VN87686"	"SW"	"SW70"	39	8	19	0	7.27714285714286	85	335	0	71	0	32
"19961W101"	1996	"VH99604"	"W"	"W101"	27	7	20.2	1	7.27714285714286	85	335	1	71	0	44
"19961W103"	1996	"VR27026"	"W"	"W103"	29	9	18.6	0	7.27714285714286	85	335	1	71	0	42
"19961W104"	1996	"VN56407"	"W"	"W104"	31	7	19	0	7.27714285714286	85	335	0	71	0	40
"19961W11"	1996	"VP32243"	"W"	"W11"	25	7	18.9	0	7.27714285714286	85	335	2	71	0	46
"19961W14"	1996	"VR27013"	"W"	"W14"	39	5	19.8	0	7.27714285714286	85	335	1	71	0	32
"19961W15"	1996	"VP32133"	"W"	"W15"	34	8	18.6	0	7.27714285714286	85	335	0	71	0	37
